Sample_Kit_ID,Sample_ID,Date,Median_Time_Unix,Median_Time_Local,Local_Timezone,Mean_DO_mg_per_L,DO_sd,Mean_DO_percent_saturation,DO_percent_saturation_sd,Mean_Temp_Deg_C,Temp_sd,Respiration_Rate_mg_DO_per_L_per_H,Normalized_Respiration_Rate_mg_DO_per_H_per_L_sediment,Type,Respiration_R_Squared,Respiration_R_Squared_Adj,Respiration_p_value,Total_Incubation_Time_Min,Number_Points_In_Respiration_Regression,Number_Points_Removed_Respiration_Regression,DO_Concentration_At_Incubation_Time_Zero,Site_ID,Sample_Latitude,Sample_Longitude,MiniDot_Latitude,MiniDot_Longitude,MiniDot_Start_Time,MiniDot_End_Time,MiniDot_ID,pH,Contact_First_Name,Contact_Last_Name,Organization,Email,Site_Name,Stream_Name,City,State,Country,Weather,Intermittent_or_Perennial,General_Vegetation,Hydrogeomorphology,River_Gradient,MiniDot_Sediment,Water_Temperature,Water_Depth_cm,Depositional_Type,Canopy_Cover,Macrophyte_Coverage,Algal_Mat_Coverage,Sediment_Collection_Depth_cm,MiniDot_Notes,Additional_Sampling_Notes,Hydrograph_Online,Hydrograph_Other,Water_volume_Flag,Notes
CM_047,CM_047-1,2023-06-05,1685984940,12:09:00,Eastern Standard Time (UTC-5),9.46,0.05,91.09,0.44,13.67,0.07,-1,-3.46,Measured_10mL,0.973,0.968,0.0011402854679507,120,8,0,8.89333333333333,HOPB,42.471505,-72.330175,42.471505,-72.330175,10:57:00,13:07:00,435354,7.5,Annie,Saball,NEON,saball@battelleecology.org,HOPB,Hop Brook,New Salem,Massachusetts,USA,Overcast,Perennial,"Needleleaf evergreen tree, Broadleaf deciduous tree",Single-channel meandering,"Relatively flat/gentle gradient (e.g., valleys)",Sand,13.6,6.5,Shallow waters near the shore,Partial coverage,No coverage,No coverage,1-3 cm as described in the protocol,NA,"For filtered CM_047_BWT-1, a leaf bud scale fell into the sample. Did not try to fish it out.",https://data.neonscience.org/data-products/explore,NA,FALSE,NA
CM_047,CM_047-2,2023-06-05,1685984940,12:09:00,Eastern Standard Time (UTC-5),9.46,0.05,91.09,0.44,13.67,0.07,-1.41,-4.99,Measured_10mL,0.988,0.985,0.0012916529514304,60,6,2,9.36,HOPB,42.471505,-72.330175,42.471505,-72.330175,10:57:00,13:07:00,435354,7.5,Annie,Saball,NEON,saball@battelleecology.org,HOPB,Hop Brook,New Salem,Massachusetts,USA,Overcast,Perennial,"Needleleaf evergreen tree, Broadleaf deciduous tree",Single-channel meandering,"Relatively flat/gentle gradient (e.g., valleys)",Sand,13.6,6.5,Shallow waters near the shore,Partial coverage,No coverage,No coverage,1-3 cm as described in the protocol,NA,"For filtered CM_047_BWT-1, a leaf bud scale fell into the sample. Did not try to fish it out.",https://data.neonscience.org/data-products/explore,NA,FALSE,NA
CM_047,CM_047-3,2023-06-05,1685984940,12:09:00,Eastern Standard Time (UTC-5),9.46,0.05,91.09,0.44,13.67,0.07,-0.94,-3.3,Measured_10mL,0.998,0.997,3.1536156646395e-4,120,8,0,8.98333333333333,HOPB,42.471505,-72.330175,42.471505,-72.330175,10:57:00,13:07:00,435354,7.5,Annie,Saball,NEON,saball@battelleecology.org,HOPB,Hop Brook,New Salem,Massachusetts,USA,Overcast,Perennial,"Needleleaf evergreen tree, Broadleaf deciduous tree",Single-channel meandering,"Relatively flat/gentle gradient (e.g., valleys)",Sand,13.6,6.5,Shallow waters near the shore,Partial coverage,No coverage,No coverage,1-3 cm as described in the protocol,NA,"For filtered CM_047_BWT-1, a leaf bud scale fell into the sample. Did not try to fish it out.",https://data.neonscience.org/data-products/explore,NA,FALSE,NA
CM_050,CM_050-1,2022-11-28,1669678350,15:32:30,Pacific Standard Time (UTC-8),11.74,0.02,92.34,0.2,5.17,0.02,-2.79,-10.54,Measured_10mL,0.987,0.984,0.00239755483131533,90,7,0,8.88666666666667,MART,45.79232,-121.92941,45.79232,-121.92941,13:17:00,16:33:00,553257,6.5,Chris,Burton,National Ecological Observatory Network,cburton@battelleecology.org,MART,Martha Creek,Stabler,Washington,USA,"Partly cloudy, Raining, Snowing",Perennial,"Needleleaf evergreen tree, Broadleaf deciduous tree",Single-channel meandering,"Relatively steep gradient (e.g., mountainous or hilly terrain)",Gravel/cobble (>2mm),5.2,5,Downstream from obstacles,Partial coverage,Partial coverage,No coverage,3-10cm in some places,NA,"On filter ""CM_050_RNA"", while filling with RNALater, housing popped open. While collecting sediment, sieving was slower than expected and encountered inclement weather and dark, so sample bottle ""CM_050_BSD"" was not completely filled. HGM features: Sampled in a stream run, downstream from woody debris jam.",NA,Yes,FALSE,NA
CM_050,CM_050-2,2022-11-28,1669678350,15:32:30,Pacific Standard Time (UTC-8),11.74,0.02,92.34,0.2,5.17,0.02,-3.23,-12.27,Measured_10mL,0.992,0.989,0.00249112605883084,60,6,1,8.89666666666667,MART,45.79232,-121.92941,45.79232,-121.92941,13:17:00,16:33:00,553257,6.5,Chris,Burton,National Ecological Observatory Network,cburton@battelleecology.org,MART,Martha Creek,Stabler,Washington,USA,"Partly cloudy, Raining, Snowing",Perennial,"Needleleaf evergreen tree, Broadleaf deciduous tree",Single-channel meandering,"Relatively steep gradient (e.g., mountainous or hilly terrain)",Gravel/cobble (>2mm),5.2,5,Downstream from obstacles,Partial coverage,Partial coverage,No coverage,3-10cm in some places,NA,"On filter ""CM_050_RNA"", while filling with RNALater, housing popped open. While collecting sediment, sieving was slower than expected and encountered inclement weather and dark, so sample bottle ""CM_050_BSD"" was not completely filled. HGM features: Sampled in a stream run, downstream from woody debris jam.",NA,Yes,FALSE,NA
CM_050,CM_050-3,2022-11-28,1669678350,15:32:30,Pacific Standard Time (UTC-8),11.74,0.02,92.34,0.2,5.17,0.02,-2.03,-7.84,Measured_10mL,0.988,0.986,0.00150379101957194,120,8,0,8.75333333333333,MART,45.79232,-121.92941,45.79232,-121.92941,13:17:00,16:33:00,553257,6.5,Chris,Burton,National Ecological Observatory Network,cburton@battelleecology.org,MART,Martha Creek,Stabler,Washington,USA,"Partly cloudy, Raining, Snowing",Perennial,"Needleleaf evergreen tree, Broadleaf deciduous tree",Single-channel meandering,"Relatively steep gradient (e.g., mountainous or hilly terrain)",Gravel/cobble (>2mm),5.2,5,Downstream from obstacles,Partial coverage,Partial coverage,No coverage,3-10cm in some places,NA,"On filter ""CM_050_RNA"", while filling with RNALater, housing popped open. While collecting sediment, sieving was slower than expected and encountered inclement weather and dark, so sample bottle ""CM_050_BSD"" was not completely filled. HGM features: Sampled in a stream run, downstream from woody debris jam.",NA,Yes,FALSE,NA
CM_051,CM_051-1,2023-01-24,1674596550,13:42:30,Pacific Standard Time (UTC-8),11.89,0.02,93.19,0.09,5.05,0.04,-0.54,-1.94,Measured_10mL,0.952,0.944,8.2667891128817e-4,120,8,0,8.83333333333333,MART,45.792427000000004,-121.928947,45.792427,-121.928947,12:27:00,14:43:00,806577,6.5,Benjamin,Shetterly,National Ecological Observatory Network,shetterly@battelleecology.org,MART,Martha Creek,Carson,Washington,USA,Overcast,Perennial,"Needleleaf evergreen tree, Broadleaf deciduous tree",Multi-channel,"Relatively flat/gentle gradient (e.g., valleys)",Gravel/cobble (>2mm),5,11,Downstream from obstacles,Partial coverage,No coverage,No coverage,1-3 cm as described in the protocol,NA,NA,https://data.neonscience.org/data-products/explore,NA,FALSE,NA
CM_051,CM_051-2,2023-01-24,1674596550,13:42:30,Pacific Standard Time (UTC-8),11.89,0.02,93.19,0.09,5.05,0.04,-0.59,-2.15,Measured_10mL,0.944,0.935,9.6927506646301e-4,120,8,0,8.82333333333333,MART,45.792427000000004,-121.928947,45.792427,-121.928947,12:27:00,14:43:00,806577,6.5,Benjamin,Shetterly,National Ecological Observatory Network,shetterly@battelleecology.org,MART,Martha Creek,Carson,Washington,USA,Overcast,Perennial,"Needleleaf evergreen tree, Broadleaf deciduous tree",Multi-channel,"Relatively flat/gentle gradient (e.g., valleys)",Gravel/cobble (>2mm),5,11,Downstream from obstacles,Partial coverage,No coverage,No coverage,1-3 cm as described in the protocol,NA,NA,https://data.neonscience.org/data-products/explore,NA,FALSE,NA
CM_051,CM_051-3,2023-01-24,1674596550,13:42:30,Pacific Standard Time (UTC-8),11.89,0.02,93.19,0.09,5.05,0.04,-0.87,-3.19,Measured_10mL,0.978,0.973,9.7531031258795e-4,90,7,1,9.14,MART,45.792427000000004,-121.928947,45.792427,-121.928947,12:27:00,14:43:00,806577,6.5,Benjamin,Shetterly,National Ecological Observatory Network,shetterly@battelleecology.org,MART,Martha Creek,Carson,Washington,USA,Overcast,Perennial,"Needleleaf evergreen tree, Broadleaf deciduous tree",Multi-channel,"Relatively flat/gentle gradient (e.g., valleys)",Gravel/cobble (>2mm),5,11,Downstream from obstacles,Partial coverage,No coverage,No coverage,1-3 cm as described in the protocol,NA,NA,https://data.neonscience.org/data-products/explore,NA,FALSE,NA
CM_052,CM_052-1,2023-03-20,1679349750,15:02:30,Pacific Daylight Time (UTC-7),11.74,0.01,91.16,0.07,4.67,0.02,-1.49,-5.6,Measured_10mL,0.966,0.96,0.00190780861143159,120,8,0,8.77333333333333,MART,45.792488,-121.92897,45.792488,-121.92897,13:49:00,16:01:00,284528,6.5,Benjamin,Shetterly,NEON,shetterly@battelleecology.org,MART,Martha Creek,Stabler,Washington,USA,"Overcast, Raining",Perennial,"Needleleaf evergreen tree, Broadleaf deciduous tree",Multi-channel,"Relatively steep gradient (e.g., mountainous or hilly terrain)",Gravel/cobble (>2mm),4.7,10,Downstream from obstacles,Partial coverage,Partial coverage,Partial coverage,1-3 cm as described in the protocol,Downstream of coarse wood.,NA,https://data.neonscience.org/data-products/DP4.00130.001,Yes,FALSE,NA
CM_052,CM_052-2,2023-03-20,1679349750,15:02:30,Pacific Daylight Time (UTC-7),11.74,0.01,91.16,0.07,4.67,0.02,-1.29,-4.87,Measured_10mL,0.99,0.988,9.0317682766963e-4,120,8,0,8.92,MART,45.792488,-121.92897,45.792488,-121.92897,13:49:00,16:01:00,284528,6.5,Benjamin,Shetterly,NEON,shetterly@battelleecology.org,MART,Martha Creek,Stabler,Washington,USA,"Overcast, Raining",Perennial,"Needleleaf evergreen tree, Broadleaf deciduous tree",Multi-channel,"Relatively steep gradient (e.g., mountainous or hilly terrain)",Gravel/cobble (>2mm),4.7,10,Downstream from obstacles,Partial coverage,Partial coverage,Partial coverage,1-3 cm as described in the protocol,Downstream of coarse wood.,NA,https://data.neonscience.org/data-products/DP4.00130.001,Yes,FALSE,NA
CM_052,CM_052-3,2023-03-20,1679349750,15:02:30,Pacific Daylight Time (UTC-7),11.74,0.01,91.16,0.07,4.67,0.02,-1.36,-5.14,Measured_10mL,0.992,0.99,8.4307104875721e-4,120,8,0,8.67666666666667,MART,45.792488,-121.92897,45.792488,-121.92897,13:49:00,16:01:00,284528,6.5,Benjamin,Shetterly,NEON,shetterly@battelleecology.org,MART,Martha Creek,Stabler,Washington,USA,"Overcast, Raining",Perennial,"Needleleaf evergreen tree, Broadleaf deciduous tree",Multi-channel,"Relatively steep gradient (e.g., mountainous or hilly terrain)",Gravel/cobble (>2mm),4.7,10,Downstream from obstacles,Partial coverage,Partial coverage,Partial coverage,1-3 cm as described in the protocol,Downstream of coarse wood.,NA,https://data.neonscience.org/data-products/DP4.00130.001,Yes,FALSE,NA
CM_053,CM_053-1,2023-05-15,1684183200,13:40:00,Pacific Daylight Time (UTC-7),10.11,0.03,92.94,0.15,11.58,0.19,-0.8,-2.95,Measured_10mL,0.977,0.973,9.1146442315491e-4,90,7,1,9.16,MART,45.79222,-121.92839,45.79222,-121.92839,12:35:00,14:30:00,629457,7.5,Megan,Palko,NEON,palko@battelleecology.org,MART,Martha Creek,Carson,Washington,USA,Sunny,Perennial,"Needleleaf evergreen tree, Broadleaf deciduous tree",Multi-channel,"Relatively steep gradient (e.g., mountainous or hilly terrain)",Gravel/cobble (>2mm),10.9,20,Downstream from obstacles,Partial coverage,Partial coverage,Partial coverage,1-3 cm as described in the protocol,none,none,https://data.neonscience.org/,NA,FALSE,NA
CM_053,CM_053-2,2023-05-15,1684183200,13:40:00,Pacific Daylight Time (UTC-7),10.11,0.03,92.94,0.15,11.58,0.19,-0.84,-3.16,Measured_10mL,0.976,0.971,9.799511566632e-4,90,7,1,9.20666666666667,MART,45.79222,-121.92839,45.79222,-121.92839,12:35:00,14:30:00,629457,7.5,Megan,Palko,NEON,palko@battelleecology.org,MART,Martha Creek,Carson,Washington,USA,Sunny,Perennial,"Needleleaf evergreen tree, Broadleaf deciduous tree",Multi-channel,"Relatively steep gradient (e.g., mountainous or hilly terrain)",Gravel/cobble (>2mm),10.9,20,Downstream from obstacles,Partial coverage,Partial coverage,Partial coverage,1-3 cm as described in the protocol,none,none,https://data.neonscience.org/,NA,FALSE,NA
CM_053,CM_053-3,2023-05-15,1684183200,13:40:00,Pacific Daylight Time (UTC-7),10.11,0.03,92.94,0.15,11.58,0.19,-1.58,-5.97,Measured_10mL,0.998,0.997,8.4983658559877e-4,25,4,4,NA,MART,45.79222,-121.92839,45.79222,-121.92839,12:35:00,14:30:00,629457,7.5,Megan,Palko,NEON,palko@battelleecology.org,MART,Martha Creek,Carson,Washington,USA,Sunny,Perennial,"Needleleaf evergreen tree, Broadleaf deciduous tree",Multi-channel,"Relatively steep gradient (e.g., mountainous or hilly terrain)",Gravel/cobble (>2mm),10.9,20,Downstream from obstacles,Partial coverage,Partial coverage,Partial coverage,1-3 cm as described in the protocol,none,none,https://data.neonscience.org/,NA,FALSE,NA
CM_054,CM_054-1,2023-07-04,1688494470,11:14:30,Pacific Daylight Time (UTC-7),9.48,0.01,92.23,0.13,14.11,0.11,-0.64,-2.43,Measured_10mL,0.989,0.987,4.6108975543922e-4,120,8,0,9.23333333333333,MART,45.7922792,-121.9284984,45.7922792,-121.9284984,10:20:00,11:55:00,553257,7,Megan,Palko,NEON,palko@battelleecology.org,MART,Martha Creek,Carson,Washington,USA,Sunny,Perennial,"Needleleaf evergreen tree, Broadleaf deciduous tree",Multi-channel,"Relatively flat/gentle gradient (e.g., valleys)",Gravel/cobble (>2mm),13.4,7.8,Shallow waters near the shore,Partial coverage,No coverage,No coverage,1-3 cm as described in the protocol,NA,"Unable to ship on Tuesday, July 4 due to the holiday. Will be shipped via overnight on Wednesday, July 5.",https://data.neonscience.org/data-products/DP4.00130.001,NA,FALSE,NA
CM_054,CM_054-2,2023-07-04,1688494470,11:14:30,Pacific Daylight Time (UTC-7),9.48,0.01,92.23,0.13,14.11,0.11,-0.53,-1.98,Measured_10mL,0.92,0.906,0.0010649439321054,120,8,0,9.16,MART,45.7922792,-121.9284984,45.7922792,-121.9284984,10:20:00,11:55:00,553257,7,Megan,Palko,NEON,palko@battelleecology.org,MART,Martha Creek,Carson,Washington,USA,Sunny,Perennial,"Needleleaf evergreen tree, Broadleaf deciduous tree",Multi-channel,"Relatively flat/gentle gradient (e.g., valleys)",Gravel/cobble (>2mm),13.4,7.8,Shallow waters near the shore,Partial coverage,No coverage,No coverage,1-3 cm as described in the protocol,NA,"Unable to ship on Tuesday, July 4 due to the holiday. Will be shipped via overnight on Wednesday, July 5.",https://data.neonscience.org/data-products/DP4.00130.001,NA,FALSE,NA
CM_054,CM_054-3,2023-07-04,1688494470,11:14:30,Pacific Daylight Time (UTC-7),9.48,0.01,92.23,0.13,14.11,0.11,-0.62,-2.32,Measured_10mL,0.976,0.972,6.64027916393e-4,120,8,0,9.11,MART,45.7922792,-121.9284984,45.7922792,-121.9284984,10:20:00,11:55:00,553257,7,Megan,Palko,NEON,palko@battelleecology.org,MART,Martha Creek,Carson,Washington,USA,Sunny,Perennial,"Needleleaf evergreen tree, Broadleaf deciduous tree",Multi-channel,"Relatively flat/gentle gradient (e.g., valleys)",Gravel/cobble (>2mm),13.4,7.8,Shallow waters near the shore,Partial coverage,No coverage,No coverage,1-3 cm as described in the protocol,NA,"Unable to ship on Tuesday, July 4 due to the holiday. Will be shipped via overnight on Wednesday, July 5.",https://data.neonscience.org/data-products/DP4.00130.001,NA,FALSE,NA
CM_056,CM_056-1,2022-12-05,1670253150,09:12:30,Central Standard Time (UTC-6),9.05,0.01,87.68,0.1,13.94,0.02,-0.32,-1.16,Measured_10mL,0.98,0.976,3.3991467723766e-4,90,7,1,8.50666666666667,MAYF,32.96328,-87.40916,32.96328,-87.40916,08:19:00,09:46:00,806577,6.5,Amanda,Jackson Mojica,NEON,jacksonmojica@battelleecology.org,MAYF,Mayfield Creek,Moundville,Alabama,USA,"Overcast, rain the day before sampling",Perennial,"Broadleaf evergreen tree, Broadleaf deciduous tree",Single-channel meandering,"Relatively steep gradient (e.g., mountainous or hilly terrain)",Sand,13.8,27,Inside bend of stream,Partial coverage,No coverage,No coverage,1-3 cm as described in the protocol,NA,measuring tape extended to 32cm; QR code for ICR_1 peeled off; MIC samples were collected with sieved sediment but not BSD sample (the site is mostly sand); BWT-1 was not filtered,NA,Yes,FALSE,NA
CM_056,CM_056-2,2022-12-05,1670253150,09:12:30,Central Standard Time (UTC-6),9.05,0.01,87.68,0.1,13.94,0.02,-0.43,-1.58,Measured_10mL,0.981,0.977,4.4887630856374e-4,90,7,1,8.54666666666667,MAYF,32.96328,-87.40916,32.96328,-87.40916,08:19:00,09:46:00,806577,6.5,Amanda,Jackson Mojica,NEON,jacksonmojica@battelleecology.org,MAYF,Mayfield Creek,Moundville,Alabama,USA,"Overcast, rain the day before sampling",Perennial,"Broadleaf evergreen tree, Broadleaf deciduous tree",Single-channel meandering,"Relatively steep gradient (e.g., mountainous or hilly terrain)",Sand,13.8,27,Inside bend of stream,Partial coverage,No coverage,No coverage,1-3 cm as described in the protocol,NA,measuring tape extended to 32cm; QR code for ICR_1 peeled off; MIC samples were collected with sieved sediment but not BSD sample (the site is mostly sand); BWT-1 was not filtered,NA,Yes,FALSE,NA
CM_056,CM_056-3,2022-12-05,1670253150,09:12:30,Central Standard Time (UTC-6),9.05,0.01,87.68,0.1,13.94,0.02,-0.45,-1.65,Measured_10mL,0.949,0.941,7.0581897426783e-4,120,8,0,8.74666666666667,MAYF,32.96328,-87.40916,32.96328,-87.40916,08:19:00,09:46:00,806577,6.5,Amanda,Jackson Mojica,NEON,jacksonmojica@battelleecology.org,MAYF,Mayfield Creek,Moundville,Alabama,USA,"Overcast, rain the day before sampling",Perennial,"Broadleaf evergreen tree, Broadleaf deciduous tree",Single-channel meandering,"Relatively steep gradient (e.g., mountainous or hilly terrain)",Sand,13.8,27,Inside bend of stream,Partial coverage,No coverage,No coverage,1-3 cm as described in the protocol,NA,measuring tape extended to 32cm; QR code for ICR_1 peeled off; MIC samples were collected with sieved sediment but not BSD sample (the site is mostly sand); BWT-1 was not filtered,NA,Yes,FALSE,NA
CM_057,CM_057-1,2023-02-06,1675706610,12:03:30,Central Standard Time (UTC-6),10.91,0.03,95.89,0.11,9.66,0.12,-0.34,-1.22,Measured_10mL,0.955,0.948,5.0214443245995e-4,120,8,0,9.25333333333333,MAYF,32.96176,-87.40821,32.96176,-87.40821,11:17:00,12:35:00,809246,6,Amanda,Jackson Mojica,NEON,jacksonmojica@battelleecology.org,MAYF,Mayfield Creek,Moundville,Alabama,USA,Sunny,Perennial,"Broadleaf evergreen tree, Broadleaf deciduous tree",Single-channel meandering,"Relatively steep gradient (e.g., mountainous or hilly terrain)",Sand,9.3,15.5,Inside bend of stream,Partial coverage,No coverage,No coverage,1-3 cm as described in the protocol,NA,5m uncertainty for lat and long; measuring tape is extended to 33cm,NA,NA,FALSE,NA
CM_057,CM_057-2,2023-02-06,1675706610,12:03:30,Central Standard Time (UTC-6),10.91,0.03,95.89,0.11,9.66,0.12,-0.38,-1.33,Measured_10mL,0.841,0.809,0.00122506306683232,90,7,1,9.17,MAYF,32.96176,-87.40821,32.96176,-87.40821,11:17:00,12:35:00,809246,6,Amanda,Jackson Mojica,NEON,jacksonmojica@battelleecology.org,MAYF,Mayfield Creek,Moundville,Alabama,USA,Sunny,Perennial,"Broadleaf evergreen tree, Broadleaf deciduous tree",Single-channel meandering,"Relatively steep gradient (e.g., mountainous or hilly terrain)",Sand,9.3,15.5,Inside bend of stream,Partial coverage,No coverage,No coverage,1-3 cm as described in the protocol,NA,5m uncertainty for lat and long; measuring tape is extended to 33cm,NA,NA,FALSE,NA
CM_057,CM_057-3,2023-02-06,1675706610,12:03:30,Central Standard Time (UTC-6),10.91,0.03,95.89,0.11,9.66,0.12,-0.26,-0.94,Measured_10mL,0.968,0.962,3.2162274181404e-4,120,8,0,9.11,MAYF,32.96176,-87.40821,32.96176,-87.40821,11:17:00,12:35:00,809246,6,Amanda,Jackson Mojica,NEON,jacksonmojica@battelleecology.org,MAYF,Mayfield Creek,Moundville,Alabama,USA,Sunny,Perennial,"Broadleaf evergreen tree, Broadleaf deciduous tree",Single-channel meandering,"Relatively steep gradient (e.g., mountainous or hilly terrain)",Sand,9.3,15.5,Inside bend of stream,Partial coverage,No coverage,No coverage,1-3 cm as described in the protocol,NA,5m uncertainty for lat and long; measuring tape is extended to 33cm,NA,NA,FALSE,NA
CM_058,CM_058-1,4/4/2023,1680622140,10:29:00,Central Daylight Time (UTC-5),9.28,0.02,96.67,0.08,17.33,0.08,-0.2,-0.71,Measured_10mL,0.925,0.913,3.9466133514362e-4,120,8,0,8.56,MAYF,32.96156,-87.40832,32.96156,-87.40832,09:35:00,11:08:00,755115,6.5,Amanda,Jackson Mojica,NEON,jacksonmojica@battelleecology.org,MAYF,Mayfield Creek,Moundville,Alabama,USA,Sunny,Perennial,"Broadleaf evergreen tree, Broadleaf deciduous tree",Single-channel meandering,"Relatively steep gradient (e.g., mountainous or hilly terrain)",Sand,17.1,15.5,Inside bend of stream,Partial coverage,No coverage,No coverage,1-3 cm as described in the protocol,black sensor cap came off during transit but was put back,flooding the day before; 10m uncertainty for GPS; measuring tape extended to 33cm in photos; BWT-1 filled with unfiltered water; shipment prepped at 2:47 on 4/4/2023,NA,No,FALSE,NA
CM_058,CM_058-2,4/4/2023,1680622140,10:29:00,Central Daylight Time (UTC-5),9.28,0.02,96.67,0.08,17.33,0.08,-0.17,-0.61,Measured_10mL,0.882,0.862,4.339208838615e-4,120,8,0,8.73666666666667,MAYF,32.96156,-87.40832,32.96156,-87.40832,09:35:00,11:08:00,755115,6.5,Amanda,Jackson Mojica,NEON,jacksonmojica@battelleecology.org,MAYF,Mayfield Creek,Moundville,Alabama,USA,Sunny,Perennial,"Broadleaf evergreen tree, Broadleaf deciduous tree",Single-channel meandering,"Relatively steep gradient (e.g., mountainous or hilly terrain)",Sand,17.1,15.5,Inside bend of stream,Partial coverage,No coverage,No coverage,1-3 cm as described in the protocol,black sensor cap came off during transit but was put back,flooding the day before; 10m uncertainty for GPS; measuring tape extended to 33cm in photos; BWT-1 filled with unfiltered water; shipment prepped at 2:47 on 4/4/2023,NA,No,FALSE,NA
